Word,RelativeFreq,SocialistFreq,CorpusFreq
sydän,0.811215,0.015936,0.019644
jään,0.811342,0.009899,0.012200
kaupungista,0.811398,0.030588,0.037698
hoito,0.811867,0.016449,0.020261
valittu,0.811941,0.013994,0.017235
seppälä,0.812080,0.010925,0.013453
merimies,0.812220,0.009653,0.011885
forsman,0.812438,0.011305,0.013914
itämeren,0.812804,0.008091,0.009954
voisi,0.813161,0.027229,0.033486
wiip,0.813923,0.012588,0.015466
ottaen,0.813992,0.021984,0.027008
merelle,0.814172,0.007734,0.009499
tulivat,0.814217,0.007856,0.009649
kallis,0.814290,0.009798,0.012033
laiwa,0.814459,0.011249,0.013811
iltaman,0.814472,0.034583,0.042461
maamme,0.815666,0.121405,0.148841
tuttu,0.816136,0.008336,0.010214
hjalmar,0.816286,0.016338,0.020015
satamaan,0.816458,0.009776,0.011973
tarjoo,0.816539,0.008649,0.010592
tautia,0.816885,0.015568,0.019057
nukkui,0.817581,0.011070,0.013540
uudenkirkon,0.818048,0.007801,0.009536
kirjelaatikot,0.818252,0.013235,0.016175
laina,0.818278,0.020221,0.024712
vuosittain,0.818793,0.014976,0.018290
juhla,0.818945,0.024919,0.030428
vihko,0.819168,0.012253,0.014958
vihdoin,0.820116,0.016047,0.019567
matkustaa,0.820429,0.015657,0.019084
grönroos,0.820466,0.008827,0.010759
kuluvan,0.820506,0.019306,0.023529
henki,0.820678,0.029037,0.035382
myytiin,0.820739,0.011349,0.013828
ruotsalaisia,0.820749,0.008961,0.010918
maaliskuun,0.820844,0.064379,0.078431
tuuman,0.822197,0.009374,0.011401
välillä,0.822230,0.057940,0.070467
isak,0.822908,0.009876,0.012002
vuosikokous,0.824377,0.014117,0.017124
tunnetut,0.824387,0.015422,0.018708
maatamme,0.825025,0.009865,0.011957
pyytäkää,0.825151,0.016237,0.019678
mustia,0.825251,0.021806,0.026423
tulevaa,0.825292,0.007354,0.008911
edistämiseksi,0.826086,0.011695,0.014157
meri,0.826511,0.016806,0.020334
määrännyt,0.827036,0.049794,0.060208
käytännöllisiä,0.827059,0.007711,0.009324
rakkaus,0.828306,0.017677,0.021341
vuokralle,0.828895,0.009318,0.011242
kuluessa,0.829027,0.168386,0.203113
kunnassa,0.829042,0.027966,0.033733
arki,0.829295,0.018424,0.022217
kunta,0.829448,0.036135,0.043565
kemin,0.829580,0.032898,0.039657
syyskuun,0.829626,0.077905,0.093904
osuus,0.829822,0.011193,0.013488
tekijän,0.830430,0.010713,0.012901
vasta,0.830634,0.038869,0.046794
kemistä,0.830997,0.007499,0.009024
tarpeelliset,0.831275,0.016092,0.019358
säästöpankki,0.831422,0.019083,0.022952
henrik,0.831494,0.014563,0.017515
suomalaisia,0.831680,0.029149,0.035048
halkoja,0.831943,0.007566,0.009095
heinäkuuta,0.832695,0.021739,0.026107
hels,0.833431,0.015065,0.018076
vanhan,0.833987,0.014608,0.017516
surun,0.834227,0.010479,0.012561
euroopan,0.834341,0.009151,0.010968
kuninkaan,0.834599,0.015356,0.018399
kokoontumaan,0.834770,0.017331,0.020761
kuuluvat,0.835578,0.018157,0.021729
odotetaan,0.836154,0.016226,0.019406
suruksi,0.836264,0.007667,0.009168
ilmoitetaan,0.836272,0.107891,0.129014
maistraatti,0.837281,0.024093,0.028776
kand,0.837282,0.018871,0.022538
luomen,0.837369,0.008995,0.010742
jumalaa,0.837764,0.013112,0.015652
helmi,0.837831,0.019005,0.022683
merellä,0.838306,0.011740,0.014004
taita,0.838590,0.007968,0.009502
suonten,0.838845,0.009988,0.011907
kaupassa,0.838912,0.016929,0.020180
rauha,0.839088,0.021906,0.026107
syksyllä,0.839495,0.016851,0.020073
perustettu,0.840181,0.035052,0.041720
tunnossa,0.840686,0.007812,0.009292
kylmää,0.840786,0.007600,0.009039
wiipurissa,0.841072,0.013771,0.016373
waasaan,0.841155,0.008995,0.010693
niinikään,0.841196,0.041458,0.049284
vastaava,0.841397,0.025890,0.030770
metriä,0.842086,0.020076,0.023841
lisalmen,0.842114,0.024027,0.028531
llll,0.842193,0.010713,0.012721
kauniin,0.842570,0.011907,0.014132
ruotsalaista,0.842603,0.007399,0.008781
englantilainen,0.843148,0.013704,0.016253
jonas,0.843858,0.015478,0.018342
pall,0.844001,0.017520,0.020759
suomalaista,0.844823,0.024886,0.029457
viime,0.845261,0.123804,0.146468
setälä,0.845489,0.010847,0.012829
maatilojen,0.845691,0.007588,0.008973
elokuuta,0.845899,0.027185,0.032137
luja,0.846591,0.013280,0.015686
maaliskuuta,0.846696,0.026694,0.031527
turusta,0.846761,0.055887,0.066001
saatetaan,0.846994,0.009787,0.011555
palkinnot,0.847052,0.010735,0.012674
kirjan,0.847589,0.021482,0.025345
kutsunut,0.847717,0.010713,0.012638
tuomarin,0.847781,0.008559,0.010096
toimitetaan,0.848064,0.084757,0.099941
yleisiä,0.848276,0.024328,0.028679
suun,0.848847,0.019049,0.022441
tornioon,0.849005,0.010289,0.012119
telefooni,0.849185,0.080628,0.094947
torstaisin,0.849404,0.015980,0.018814
aleksanterin,0.849510,0.007522,0.008854
tala,0.849555,0.007410,0.008722
kernaasti,0.849936,0.007655,0.009007
suullisesti,0.851809,0.011617,0.013638
tehtailija,0.851923,0.017643,0.020710
nuorison,0.852270,0.037518,0.044022
perjantaina,0.852353,0.177191,0.207885
rahatoimikamarin,0.852405,0.021013,0.024652
mittaa,0.852411,0.008548,0.010028
arkipäivinä,0.852886,0.080103,0.093920
paikalla,0.853071,0.056612,0.066363
mesi,0.853260,0.009173,0.010751
englanti,0.853677,0.016572,0.019412
huom,0.853809,0.141269,0.165457
erityisesti,0.853918,0.037608,0.044041
mäen,0.853981,0.013213,0.015472
arkipäivä,0.854017,0.047808,0.055980
heinäkuun,0.854641,0.060183,0.070420
nuorsuomalaisten,0.854778,0.023424,0.027403
sano,0.854939,0.026761,0.031301
jospa,0.854954,0.008760,0.010246
kunnat,0.855088,0.013559,0.015857
lokakuun,0.855101,0.070406,0.082336
toimeksi,0.855144,0.021516,0.025160
luonto,0.855575,0.013112,0.015326
kansamme,0.857000,0.042317,0.049378
kylä,0.857279,0.010602,0.012367
valmistaa,0.857827,0.031269,0.036451
tuomen,0.858033,0.048187,0.056160
rannalle,0.858164,0.009943,0.011587
venäjälle,0.858403,0.011617,0.013533
tuore,0.858411,0.012309,0.014339
kaikkina,0.859265,0.016717,0.019455
rata,0.859277,0.024841,0.028909
junien,0.859284,0.012733,0.014818
kelloseppä,0.859901,0.013849,0.016105
eero,0.860602,0.015456,0.017959
hyväksi,0.861014,0.037228,0.043238
auringon,0.861580,0.014262,0.016553
ostetaan,0.861730,0.026816,0.031119
torstaina,0.862225,0.156245,0.181211
malm,0.862258,0.008247,0.009564
ignatius,0.862307,0.008593,0.009965
niinfuin,0.863045,0.007310,0.008469
olevien,0.863253,0.010032,0.011622
jansson,0.863292,0.010055,0.011647
opetus,0.863671,0.021929,0.025390
myynyt,0.863836,0.015400,0.017828
tiet,0.863848,0.010914,0.012634
viip,0.864325,0.008370,0.009683
rautateillä,0.864646,0.013916,0.016094
valmiiksi,0.865170,0.009341,0.010796
ynnä,0.865733,0.135443,0.156449
nuoren,0.865884,0.022408,0.025879
lähetys,0.866435,0.009798,0.011309
kuoli,0.866827,0.051914,0.059890
ullo,0.867309,0.007510,0.008659
yhtiökokous,0.867646,0.007343,0.008463
kulut,0.868157,0.013581,0.015644
kirjoituksia,0.868167,0.018224,0.020991
esitelmä,0.868694,0.030320,0.034904
henkivakuutuksia,0.868786,0.010088,0.011612
toimi,0.868824,0.066422,0.076450
matka,0.869360,0.026761,0.030782
kustannuksia,0.869550,0.007388,0.008496
rautatienkatu,0.869600,0.008448,0.009715
elin,0.869762,0.018257,0.020991
aleksanteri,0.870888,0.012733,0.014621
matkan,0.871662,0.025332,0.029062
muutti,0.871738,0.011740,0.013467
laulua,0.871817,0.045710,0.052430
hevonen,0.871957,0.007711,0.008844
kautta,0.873309,0.318047,0.364186
kuntaan,0.873535,0.009664,0.011063
palkinto,0.874010,0.014876,0.017020
maassamme,0.874569,0.057873,0.066174
päivästä,0.875271,0.040040,0.045746
vasten,0.875289,0.011282,0.012890
kotimainen,0.875364,0.015389,0.017580
suosittelee,0.875590,0.014351,0.016390
hrat,0.875644,0.043868,0.050098
oulussa,0.875777,0.048153,0.054984
epäilemättä,0.875874,0.047618,0.054366
senaattori,0.875898,0.051278,0.058543
lähemmin,0.875941,0.113136,0.129159
teos,0.876217,0.032251,0.036807
osake,0.876787,0.010602,0.012091
postin,0.878273,0.026560,0.030241
lasti,0.878543,0.009084,0.010340
riippuen,0.878727,0.008861,0.010084
kuntakokouksen,0.878894,0.012610,0.014348
seuraan,0.880315,0.010178,0.011561
ostaja,0.880349,0.010066,0.011434
kuvernöörin,0.880522,0.010657,0.012103
armas,0.880901,0.009207,0.010451
kotimaan,0.880946,0.010903,0.012376
kaarlo,0.881134,0.046156,0.052382
selvää,0.881192,0.007879,0.008941
lämpimästi,0.882011,0.008738,0.009907
useammin,0.882300,0.008080,0.009157
maihin,0.882783,0.016605,0.018810
numeroa,0.882844,0.011115,0.012590
nurmeksen,0.883009,0.008381,0.009491
herman,0.883051,0.024093,0.027284
jofo,0.883181,0.019596,0.022188
läheltä,0.883657,0.011093,0.012553
pilettien,0.883684,0.007376,0.008347
ympärillä,0.884326,0.017175,0.019421
irtaimisto,0.884636,0.009642,0.010899
tietoja,0.884889,0.189311,0.213937
halla,0.885184,0.012822,0.014485
alempana,0.885225,0.010244,0.011573
maailmaan,0.885759,0.008559,0.009663
olli,0.885780,0.017431,0.019679
apurahan,0.886222,0.009564,0.010792
joulukuuta,0.886253,0.026828,0.030271
apulainen,0.886864,0.016338,0.018422
serbian,0.887023,0.008102,0.009134
puheena,0.887664,0.019273,0.021712
taisi,0.887829,0.010111,0.011388
aleksandra,0.887900,0.007990,0.008999
voinut,0.888698,0.034115,0.038387
ostajille,0.888928,0.021393,0.024066
sähkösanoma,0.889004,0.013682,0.015390
tekijä,0.889276,0.021929,0.024659
huonekaluja,0.889903,0.030521,0.034297
osasta,0.889926,0.009251,0.010396
kansalainen,0.890050,0.011773,0.013228
tiistaina,0.890238,0.222086,0.249468
musta,0.890785,0.022375,0.025118
kirjallisuuden,0.890947,0.020478,0.022984
paitsi,0.891140,0.224742,0.252196
frans,0.891199,0.041201,0.046231
torniosta,0.891457,0.008370,0.009389
hoidon,0.891517,0.010468,0.011741
vanhassa,0.891749,0.009084,0.010187
tiedoksi,0.892316,0.027140,0.030415
wille,0.892321,0.018302,0.020510
isänsä,0.892872,0.016092,0.018023
hintaluettelo,0.893022,0.008080,0.009047
merkit,0.893067,0.007477,0.008372
upseerit,0.893474,0.010111,0.011316
ainetta,0.893674,0.007990,0.008941
kirkko,0.893785,0.020846,0.023323
latu,0.893824,0.007968,0.008914
korkeimman,0.894145,0.013972,0.015626
juhlan,0.894674,0.018547,0.020731
kilpailut,0.894675,0.008314,0.009293
tiist,0.894808,0.018168,0.020304
tavaran,0.894917,0.010055,0.011235
sinulle,0.894963,0.025087,0.028031
tammikuun,0.895093,0.058989,0.065903
ylihallitus,0.895147,0.015456,0.017266
herraa,0.895241,0.010311,0.011518
pohjanmaan,0.895476,0.010780,0.012038
vanhemmat,0.895500,0.009620,0.010742
nissinen,0.895993,0.009151,0.010213
matkustajat,0.896467,0.009943,0.011091
läänissä,0.897614,0.040286,0.044881
onni,0.897714,0.035967,0.040065
painon,0.897805,0.009129,0.010168
sarjassa,0.897920,0.012688,0.014131
katseli,0.897935,0.011372,0.012664
metsien,0.898113,0.010635,0.011842
suosittaa,0.898315,0.016393,0.018249
kristillinen,0.898345,0.011238,0.012509
helsingistä,0.899157,0.081063,0.090154
määrätty,0.899283,0.078418,0.087201
teoksen,0.899544,0.015266,0.016971
pieniä,0.899732,0.036581,0.040658
maitoa,0.899813,0.019462,0.021629
marrella,0.899879,0.009698,0.010777
alan,0.899941,0.011517,0.012797
laitos,0.900473,0.020444,0.022704
ostajat,0.900485,0.013637,0.015144
kanslia,0.900495,0.034171,0.037946
museo,0.901007,0.009664,0.010726
taataan,0.901083,0.008158,0.009053
aineiden,0.901174,0.007321,0.008123
seudun,0.901276,0.010881,0.012072
sinua,0.901717,0.029528,0.032747
juhlasalissa,0.901987,0.019384,0.021490
laima,0.902249,0.008303,0.009202
lasia,0.902316,0.009274,0.010278
kirkkoa,0.902804,0.009006,0.009975
helena,0.903063,0.010032,0.011109
kera,0.903613,0.012041,0.013326
kauniilla,0.903679,0.008704,0.009632
joit,0.903712,0.008794,0.009731
huomautetaan,0.903837,0.028446,0.031472
kaikenlaisia,0.903839,0.054459,0.060253
raumalle,0.903944,0.014954,0.016543
armeijan,0.904013,0.019049,0.021072
runsas,0.904023,0.020467,0.022639
armollisen,0.905008,0.013782,0.015229
talla,0.905154,0.010021,0.011071
alkua,0.905227,0.010546,0.011650
laillisessa,0.905530,0.008983,0.009921
illa,0.906658,0.011450,0.012628
venäjä,0.906678,0.007399,0.008160
luokseen,0.906686,0.010445,0.011520
etteivät,0.907080,0.010646,0.011737
kulki,0.907244,0.014697,0.016200
woin,0.907262,0.010133,0.011169
kuntakokous,0.907716,0.015467,0.017040
tekemän,0.908034,0.028691,0.031597
yksinkertainen,0.908611,0.009363,0.010305
toimitetussa,0.909522,0.008403,0.009239
historiassa,0.909765,0.008883,0.009764
mille,0.910132,0.019462,0.021384
ohjelmaan,0.910284,0.015523,0.017053
käytännöllistä,0.910653,0.008091,0.008884
joulukuun,0.910772,0.070986,0.077940
apuraha,0.911346,0.009597,0.010531
päätyttyä,0.911935,0.022765,0.024964
aineista,0.912198,0.008850,0.009701
pitävät,0.912863,0.008202,0.008985
tili,0.913366,0.028714,0.031437
olimme,0.914224,0.017465,0.019103
tänäkin,0.915457,0.008850,0.009667
jonfa,0.915755,0.055184,0.060261
eivät,0.915847,0.086386,0.094324
tunteet,0.915968,0.007722,0.008431
koske,0.916097,0.007588,0.008284
tänään,0.916363,0.159202,0.173733
tammikuuta,0.916375,0.024785,0.027047
tiistain,0.917006,0.011494,0.012535
menestyksellä,0.917071,0.014742,0.016075
itään,0.917333,0.015746,0.017165
kunnioittaen,0.917598,0.019574,0.021332
viisi,0.917819,0.012800,0.013946
talonomistaja,0.917871,0.012833,0.013982
laillisuuden,0.918152,0.009463,0.010307
lukkari,0.918189,0.007667,0.008350
kirjoitti,0.918227,0.014262,0.015532
rauhan,0.918280,0.035844,0.039034
siirretty,0.918438,0.008280,0.009016
wiipuriin,0.918491,0.008794,0.009574
jenny,0.918906,0.008392,0.009133
merkkejä,0.918972,0.008292,0.009023
hänninen,0.919352,0.007968,0.008667
kunnossa,0.919500,0.027687,0.030111
suometar,0.919620,0.017978,0.019549
kuntakokouksessa,0.919784,0.011026,0.011987
hoitoa,0.920028,0.018145,0.019723
sinun,0.920281,0.051747,0.056229
laati,0.920303,0.008236,0.008949
rouwa,0.920325,0.029394,0.031939
muista,0.920487,0.068598,0.074523
kysykää,0.920626,0.008515,0.009249
yhtiö,0.920680,0.043712,0.047478
ostoa,0.920909,0.012209,0.013257
asetus,0.920927,0.024841,0.026974
kuopioon,0.921201,0.023312,0.025306
faupungin,0.921385,0.011907,0.012923
sefä,0.921410,0.021348,0.023169
tulli,0.921427,0.013894,0.015078
enimmät,0.921486,0.007343,0.007969
koskeva,0.921622,0.011193,0.012145
asiakirjoja,0.921967,0.009084,0.009853
edla,0.922230,0.007957,0.008628
hyljätä,0.922288,0.009062,0.009825
voima,0.922314,0.012264,0.013297
merkitys,0.922332,0.029216,0.031676
ehdoilla,0.922780,0.045877,0.049716
insinööri,0.922868,0.046413,0.050292
seuduilla,0.922913,0.016293,0.017654
hallitukseen,0.923327,0.008515,0.009222
ylihallituksen,0.923353,0.012320,0.013343
maito,0.923586,0.014742,0.015961
kotimaisen,0.923631,0.009251,0.010016
kesät,0.923668,0.016226,0.017567
helenius,0.924178,0.020143,0.021796
tarkastus,0.924349,0.018491,0.020005
sukulaisille,0.924486,0.011427,0.012361
kätilö,0.924555,0.015780,0.017067
osassa,0.925072,0.027932,0.030195
huolella,0.925313,0.009564,0.010336
sunnuntaisin,0.925366,0.048901,0.052845
asiamiehiä,0.925507,0.027374,0.029578
lajeja,0.926588,0.009318,0.010056
keskellä,0.926609,0.020377,0.021991
kieltämättä,0.926660,0.009129,0.009851
vihtori,0.926676,0.013280,0.014331
nyman,0.926741,0.018670,0.020146
suuruinen,0.926835,0.022877,0.024683
ohjesäännön,0.927184,0.008314,0.008967
pori,0.927251,0.019842,0.021398
kauniita,0.927325,0.025042,0.027005
hauskan,0.927373,0.010044,0.010830
karlsson,0.927574,0.014496,0.015628
häneen,0.927841,0.021460,0.023129
lukija,0.928087,0.009497,0.010233
robert,0.928259,0.015266,0.016446
työkaluja,0.928400,0.011472,0.012357
meden,0.929058,0.012041,0.012961
kirkon,0.929062,0.057996,0.062424
hakemukset,0.929135,0.020801,0.022388
taulu,0.929275,0.008470,0.009115
nuorempi,0.929933,0.010133,0.010896
pyhän,0.930085,0.015902,0.017098
saavat,0.931033,0.054314,0.058337
rakennusmestari,0.931234,0.015556,0.016705
runon,0.931306,0.014206,0.015254
huomen,0.931609,0.009251,0.009930
ilmoittautua,0.931693,0.009798,0.010516
täytti,0.931867,0.014095,0.015125
matkalla,0.932300,0.051836,0.055600
uudessa,0.932617,0.040063,0.042957
kehoitetaan,0.932654,0.031615,0.033898
vuodelta,0.932707,0.058420,0.062635
maista,0.933002,0.011227,0.012033
laulu,0.933162,0.029629,0.031751
hetkisen,0.933302,0.008113,0.008693
lontoon,0.933492,0.011851,0.012696
talteen,0.933494,0.008347,0.008942
edustalla,0.933752,0.016996,0.018202
monenlaisia,0.933902,0.009742,0.010432
englantilaisen,0.933974,0.007477,0.008005
asemilla,0.934361,0.007354,0.007871
vaan,0.934404,0.198740,0.212692
forssan,0.934531,0.011829,0.012658
tahi,0.934811,0.264158,0.282579
katri,0.935163,0.009352,0.010000
pojalle,0.935702,0.008559,0.009148
toisistaan,0.935790,0.012633,0.013499
turman,0.936198,0.018536,0.019799
kesänä,0.936369,0.034528,0.036874
anttila,0.936470,0.008894,0.009498
tauti,0.936489,0.016271,0.017374
paitse,0.936838,0.010077,0.010756
pohjan,0.936866,0.017900,0.019106
viktor,0.937024,0.030120,0.032144
rauhaa,0.937153,0.019886,0.021220
myönnetty,0.937236,0.052238,0.055736
suomentanut,0.937310,0.016326,0.017418
varma,0.937579,0.011260,0.012010
herra,0.937796,0.214587,0.228820
ylioppilaat,0.937836,0.011405,0.012161
läheisyydessä,0.937992,0.023178,0.024711
edullisimmin,0.938915,0.007756,0.008260
talolliset,0.938919,0.009653,0.010281
matkalle,0.938946,0.012164,0.012955
kaukana,0.939096,0.014775,0.015733
vuoteen,0.939175,0.008660,0.009221
asianomaisille,0.939639,0.016963,0.018052
torpp,0.939761,0.010735,0.011424
prima,0.939910,0.008972,0.009546
paikka,0.939912,0.031771,0.033802
nuorsuomalainen,0.940031,0.011662,0.012406
lian,0.940117,0.020969,0.022304
apurahaa,0.940349,0.008515,0.009055
uudenmaan,0.940800,0.034706,0.036890
mielen,0.941006,0.014005,0.014883
enfi,0.941202,0.011584,0.012307
kokemus,0.941826,0.019273,0.020463
palkasta,0.941914,0.009899,0.010509
saatavissa,0.941949,0.011851,0.012582
ilmoitan,0.942456,0.014530,0.015417
santeri,0.942505,0.016538,0.017547
kaupungilla,0.942957,0.010881,0.011539
vieläkin,0.943453,0.018424,0.019529
seurassa,0.943899,0.014072,0.014909
romaani,0.944662,0.010713,0.011341
ilmoitukset,0.944856,0.042964,0.045472
antti,0.945114,0.088897,0.094060
salo,0.945284,0.022676,0.023989
ohitse,0.945383,0.008972,0.009491
huudot,0.945495,0.008838,0.009348
hengessä,0.945703,0.007600,0.008036
maksua,0.945869,0.021973,0.023231
myrsky,0.946081,0.009385,0.009920
alituinen,0.946124,0.016438,0.017374
kauniit,0.947295,0.008883,0.009377
pappilan,0.947304,0.011360,0.011992
mainitussa,0.947462,0.035833,0.037820
molempain,0.947564,0.007488,0.007902
armossa,0.947738,0.014340,0.015131
antama,0.947925,0.017387,0.018342
siilien,0.948157,0.009753,0.010287
laillisen,0.948171,0.015891,0.016760
voimassa,0.948377,0.020880,0.022016
voitu,0.948480,0.010289,0.010848
upseeria,0.948938,0.009642,0.010161
joitta,0.949129,0.009709,0.010229
elot,0.949386,0.022252,0.023438
suomalaisten,0.949450,0.035956,0.037870
paikoilla,0.949572,0.008080,0.008509
lama,0.950210,0.015322,0.016125
läänin,0.950530,0.233201,0.245338
tuomas,0.950668,0.017755,0.018676
luottamus,0.950722,0.007734,0.008134
estä,0.950902,0.014641,0.015397
pidetään,0.951812,0.282303,0.296596
hellman,0.951913,0.009586,0.010070
pääsylippuja,0.952006,0.011695,0.012285
tain,0.952099,0.023457,0.024638
maali,0.952349,0.024372,0.025592
kuulla,0.952372,0.031559,0.033137
tilaajille,0.952419,0.009218,0.009678
todistus,0.952529,0.027932,0.029324
lauwantaina,0.952969,0.021214,0.022261
nuorisoseuran,0.953727,0.037083,0.038882
ilmaiseksi,0.953949,0.048544,0.050887
konttoorissa,0.954049,0.008615,0.009030
pyynnöstä,0.954534,0.036257,0.037984
rahassa,0.954625,0.015813,0.016565
imen,0.954704,0.007622,0.007984
omassa,0.955675,0.036760,0.038464
omansa,0.955688,0.013191,0.013802
päin,0.956177,0.108661,0.113641
käyttämisestä,0.956567,0.011349,0.011865
kunniaksi,0.957023,0.008604,0.008990
kvin,0.957152,0.031582,0.032995
hjelt,0.957183,0.022062,0.023049
omiansa,0.957654,0.011093,0.011583
kansakoulu,0.957850,0.015155,0.015822
walitaan,0.957960,0.009653,0.010077
tilejä,0.958047,0.014095,0.014712
merkille,0.958091,0.009195,0.009598
itsessään,0.958187,0.010814,0.011285
sata,0.958384,0.016393,0.017105
tila,0.958539,0.062159,0.064847
määrät,0.959198,0.022174,0.023117
tointa,0.959201,0.026415,0.027538
karl,0.959281,0.068464,0.071370
eriksson,0.960099,0.010468,0.010903
keisarin,0.960406,0.028222,0.029386
rakennuksia,0.960458,0.007566,0.007878
järjestyksessä,0.960749,0.036938,0.038447
edward,0.960865,0.014664,0.015261
otto,0.960961,0.086241,0.089744
minuun,0.961218,0.009675,0.010066
kirjeitä,0.961358,0.015311,0.015926
sinut,0.961415,0.012365,0.012861
asta,0.961613,0.011360,0.011814
isompi,0.961628,0.008660,0.009005
marffaa,0.961925,0.009809,0.010198
suorittanut,0.961954,0.019406,0.020174
isänmaan,0.962533,0.022899,0.023791
mallia,0.962829,0.014753,0.015322
tanskassa,0.963176,0.010512,0.010914
lindström,0.963557,0.018313,0.019005
eron,0.963876,0.021571,0.022380
sairaala,0.963896,0.007946,0.008243
sisar,0.965136,0.010189,0.010557
pohja,0.965633,0.010546,0.010921
tammif,0.965833,0.007901,0.008180
ruotsista,0.965885,0.008336,0.008631
tytär,0.966061,0.024216,0.025067
lyhyessä,0.966394,0.008504,0.008799
litin,0.966613,0.008794,0.009097
sijaitsee,0.966931,0.026515,0.027422
vuoden,0.967708,0.156981,0.162220
useimmat,0.968160,0.029562,0.030534
selkoa,0.968287,0.040621,0.041951
kaupungissa,0.968383,0.117030,0.120851
erityisiä,0.968393,0.020601,0.021273
tauteja,0.968895,0.010390,0.010723
kuluman,0.968909,0.012097,0.012485
päimällä,0.969015,0.023748,0.024507
itiin,0.969263,0.011115,0.011467
ajatukset,0.969385,0.007365,0.007598
päätöksellä,0.969542,0.016427,0.016943
konttorin,0.969816,0.013938,0.014372
äkkiä,0.970058,0.025377,0.026160
nähtävänä,0.970230,0.014731,0.015183
ilmajoen,0.971225,0.011327,0.011663
kunnallislautakunnan,0.971593,0.016873,0.017367
torin,0.971844,0.025265,0.025997
niinkuin,0.971884,0.158332,0.162912
mietti,0.971942,0.011751,0.012090
aamulla,0.972058,0.149292,0.153584
saksalainen,0.972071,0.011204,0.011526
lukemista,0.972189,0.008671,0.008919
hinnasta,0.972433,0.028501,0.029309
korkeimpiin,0.972664,0.012789,0.013148
toimitti,0.972954,0.015501,0.015932
puheeksi,0.973209,0.008359,0.008589
laulettiin,0.973256,0.017208,0.017681
postien,0.973666,0.017465,0.017937
pohjoisessa,0.973762,0.008180,0.008400
vaikuttaa,0.974015,0.016985,0.017438
kaunis,0.974069,0.045241,0.046445
postiasema,0.974104,0.010434,0.010712
armollinen,0.974390,0.013704,0.014064
maaseurakunnan,0.974403,0.010144,0.010411
tarkastaja,0.974624,0.017710,0.018171
tarvitaan,0.974710,0.010881,0.011163
myyty,0.974770,0.012454,0.012776
englannin,0.974795,0.075282,0.077229
salmin,0.974892,0.011405,0.011699
kruunua,0.974967,0.013369,0.013712
korkealle,0.975525,0.011126,0.011405
weli,0.975556,0.007845,0.008042
runsaasti,0.975569,0.068196,0.069904
albin,0.975674,0.010780,0.011049
hannes,0.975770,0.014161,0.014513
muutamin,0.975809,0.009218,0.009446
tarpeet,0.976009,0.009675,0.009913
aleksander,0.976065,0.012822,0.013137
kerrallaan,0.976118,0.007522,0.007706
herättämään,0.976738,0.007778,0.007963
toimii,0.976819,0.057204,0.058561
niemi,0.976869,0.016371,0.016759
iloinen,0.977142,0.014273,0.014607
päivä,0.977291,0.136872,0.140052
kaupunkia,0.977669,0.017297,0.017692
luoma,0.977733,0.007644,0.007818
ruis,0.977869,0.007778,0.007954
talousosaston,0.978468,0.012521,0.012797
muodon,0.979155,0.008437,0.008616
taitava,0.979184,0.009519,0.009721
kruunun,0.979592,0.025946,0.026486
jofa,0.979914,0.113191,0.115511
umpeen,0.980551,0.011293,0.011517
lähetettävät,0.980676,0.013771,0.014042
varoja,0.980863,0.015635,0.015940
venäläinen,0.981296,0.017498,0.017832
maansa,0.981460,0.011450,0.011666
jauhoja,0.981758,0.016416,0.016721
allan,0.981988,0.009553,0.009728
piiriin,0.982001,0.025779,0.026251
mielellään,0.982338,0.019607,0.019960
toistaiseksi,0.982704,0.078485,0.079866
antamallaan,0.983018,0.009084,0.009241
kuollut,0.983053,0.063107,0.064195
rouma,0.983648,0.019295,0.019616
apulaisen,0.983656,0.008571,0.008713
menestystä,0.983909,0.010568,0.010741
toimo,0.983970,0.008202,0.008336
kolmannen,0.984224,0.030934,0.031430
nuorukainen,0.984855,0.012621,0.012816
tehdystä,0.985295,0.007946,0.008064
monin,0.985498,0.016918,0.017167
helposti,0.985646,0.059190,0.060052
omistajan,0.985740,0.012655,0.012838
nimisen,0.986689,0.021638,0.021930
esitelmiä,0.986933,0.022531,0.022829
fansfa,0.987032,0.020232,0.020498
vuodeksi,0.987303,0.023178,0.023476
onnellisesti,0.987484,0.008247,0.008351
muille,0.987497,0.035086,0.035530
taiteen,0.987581,0.009742,0.009865
asemalta,0.988004,0.027162,0.027492
alainen,0.988371,0.013715,0.013876
pyhäpäivinä,0.988408,0.012476,0.012623
katso,0.988761,0.028792,0.029119
pist,0.988885,0.014095,0.014253
ovat,0.989105,0.484034,0.489366
raittiusseuran,0.989139,0.007321,0.007401
maantien,0.989324,0.012688,0.012825
kauppa,0.989420,0.069323,0.070064
tavataan,0.989463,0.052740,0.053302
kylmä,0.989527,0.011171,0.011289
vaikutuksesta,0.989665,0.007488,0.007566
myöntää,0.990095,0.066823,0.067492
tiedonanto,0.990110,0.010200,0.010302
prof,0.990126,0.062560,0.063184
ilmaan,0.990144,0.013525,0.013660
osanottajat,0.990389,0.009229,0.009319
keisarille,0.990450,0.009229,0.009318
kansalaisen,0.990716,0.009943,0.010036
verran,0.990909,0.016717,0.016870
johti,0.991020,0.019563,0.019740
luon,0.991052,0.020857,0.021046
juho,0.991062,0.186565,0.188248
tulleita,0.991151,0.010914,0.011011
jalmari,0.991178,0.013860,0.013984
