Word,RelativeFreq,SocialistFreq,CorpusFreq
julkisella,0.175922,0.008895,0.050564
tään,0.180788,0.012102,0.066940
varatuomari,0.209476,0.014089,0.067257
höyrylaiva,0.209996,0.008372,0.039869
massa,0.214104,0.007466,0.034872
taan,0.218100,0.041648,0.190959
pankki,0.267908,0.010766,0.040185
huutokauppa,0.283373,0.009058,0.031965
kuolleita,0.289183,0.007548,0.026099
kaupp,0.301790,0.016134,0.053460
turku,0.308558,0.019701,0.063847
malla,0.309617,0.007513,0.024264
lukusali,0.323748,0.008419,0.026005
pesän,0.326641,0.008860,0.027126
opett,0.328175,0.008012,0.024415
carl,0.329095,0.008489,0.025794
kirjapainossa,0.329279,0.010998,0.033401
tampere,0.337872,0.019247,0.056967
heinolan,0.338508,0.011033,0.032593
toimeenpanee,0.340504,0.012671,0.037213
kurssit,0.344457,0.007989,0.023193
lainen,0.347258,0.009871,0.028426
osakeyhtiö,0.357762,0.039487,0.110373
mikkelin,0.373972,0.022884,0.061192
roat,0.378430,0.008233,0.021756
kirkkoherran,0.378519,0.009883,0.026109
välittää,0.387324,0.014100,0.036405
käkisalmen,0.388607,0.007908,0.020349
maanwilj,0.395681,0.007896,0.019956
kemissä,0.404201,0.009011,0.022294
päivältä,0.405125,0.008279,0.020437
tuomiokunnan,0.410696,0.007687,0.018717
seminaarin,0.415496,0.008163,0.019647
kirkkoherra,0.415828,0.016842,0.040503
junat,0.418911,0.015669,0.037404
päät,0.420262,0.007733,0.018401
osakepääoma,0.421484,0.007873,0.018679
snellmanin,0.422095,0.008384,0.019863
lehtori,0.427448,0.015553,0.036385
aksel,0.428595,0.010557,0.024631
sato,0.428714,0.007617,0.017768
ernst,0.431455,0.010150,0.023525
säästöpankin,0.432407,0.008279,0.019147
seuran,0.435117,0.067523,0.155183
oulu,0.437832,0.016157,0.036902
venäjältä,0.438905,0.009592,0.021855
eläinlääkäri,0.439242,0.008140,0.018532
kielen,0.440727,0.009197,0.020869
hämeenlinnassa,0.442351,0.010475,0.023681
estettä,0.445446,0.008117,0.018222
axel,0.450409,0.016715,0.037110
virastoissa,0.452070,0.007989,0.017672
yliopp,0.454771,0.008303,0.018257
awoinna,0.457818,0.016494,0.036027
jumalan,0.460912,0.056067,0.121643
suorittamiseksi,0.460920,0.007466,0.016198
john,0.460963,0.023337,0.050627
irtainta,0.465833,0.010998,0.023610
sanomain,0.468887,0.014310,0.030518
werner,0.469285,0.014298,0.030467
loin,0.472680,0.010801,0.022850
rakas,0.473027,0.011428,0.024160
lappeenrannassa,0.473541,0.007745,0.016356
kauppoja,0.474420,0.007524,0.015860
pietari,0.475734,0.025893,0.054428
huokealla,0.477436,0.008919,0.018680
seurahuoneella,0.479180,0.009604,0.020043
ulkomailta,0.480767,0.010952,0.022780
taloll,0.489110,0.017412,0.035599
kiinan,0.489948,0.013833,0.028234
antavat,0.490530,0.008384,0.017092
lontoosta,0.491866,0.013578,0.027604
tilalla,0.491942,0.025986,0.052824
kaikenlaatuisia,0.492146,0.007884,0.016021
rehtori,0.494555,0.009639,0.019490
keisarillinen,0.496174,0.015227,0.030690
hakeneet,0.500325,0.008326,0.016641
lyseon,0.500932,0.010952,0.021863
arthur,0.502355,0.008442,0.016805
talollisen,0.502437,0.017842,0.035510
heiniä,0.502759,0.010870,0.021622
lainoja,0.503373,0.017203,0.034175
korko,0.506769,0.017214,0.033969
snellman,0.507499,0.019654,0.038727
koulussa,0.508000,0.014182,0.027917
port,0.512284,0.024058,0.046961
korkoa,0.512284,0.019375,0.037821
georg,0.513952,0.008175,0.015906
alalta,0.513998,0.013659,0.026574
kultaseppä,0.514231,0.009290,0.018066
opettajatar,0.514395,0.012613,0.024521
tulevan,0.517603,0.025429,0.049128
vaasa,0.518963,0.011649,0.022446
lähempiä,0.519306,0.039557,0.076172
suomennos,0.519958,0.007908,0.015208
piirilääkäri,0.520004,0.008640,0.016615
konsuli,0.521111,0.008756,0.016802
tornion,0.523184,0.013287,0.025397
vuokrattavana,0.524674,0.010348,0.019722
omistama,0.525287,0.011661,0.022198
raahen,0.525481,0.011242,0.021394
arkkitehti,0.525707,0.009499,0.018070
kajaanista,0.526037,0.008012,0.015231
maanantai,0.527069,0.019538,0.037069
kihlakunnan,0.527705,0.017551,0.033259
eläinten,0.528090,0.010011,0.018956
torstai,0.528567,0.020130,0.038085
pastori,0.529723,0.058878,0.111150
matkoilla,0.530122,0.011300,0.021316
lauloi,0.530980,0.008279,0.015593
huutokaupalla,0.531090,0.037384,0.070391
kaarle,0.531104,0.012985,0.024449
buurit,0.532204,0.007768,0.014596
säätyjen,0.532568,0.013241,0.024862
julistetaan,0.537213,0.021978,0.040911
opetuksen,0.538206,0.009592,0.017823
vainaja,0.538956,0.007733,0.014349
kirjasto,0.539043,0.014205,0.026352
tukholmaan,0.540966,0.007908,0.014618
asessori,0.540990,0.012578,0.023251
nasta,0.542246,0.009314,0.017176
suomalaisen,0.542825,0.069347,0.127752
lehmiä,0.543055,0.007954,0.014647
pait,0.543432,0.007513,0.013824
perjantai,0.543453,0.019317,0.035545
varat,0.545568,0.012857,0.023567
rahaksi,0.545788,0.008303,0.015212
toimitukselle,0.546193,0.007408,0.013563
kauppias,0.546561,0.079711,0.145840
lähtöä,0.547255,0.019120,0.034937
teen,0.547326,0.030366,0.055481
hämeenlinnan,0.547736,0.015471,0.028246
lämpö,0.548499,0.009360,0.017065
rauman,0.548528,0.019584,0.035704
mista,0.551911,0.017632,0.031948
pitäjää,0.552413,0.009987,0.018080
koulun,0.553274,0.048968,0.088506
raamatun,0.553416,0.011021,0.019915
lahti,0.555906,0.021327,0.038365
helsinki,0.556040,0.103331,0.185834
prinssi,0.556533,0.008094,0.014543
seurakunnan,0.556905,0.026625,0.047809
lehmää,0.557594,0.011916,0.021371
maila,0.557880,0.009325,0.016715
seuralle,0.558614,0.007838,0.014031
johannes,0.560559,0.016192,0.028885
kävi,0.560591,0.007815,0.013940
pankin,0.562017,0.032574,0.057959
maist,0.563309,0.017493,0.031054
keittiö,0.563411,0.022594,0.040101
joensuun,0.564318,0.013589,0.024081
laista,0.564517,0.012846,0.022755
palt,0.564554,0.007582,0.013431
puut,0.565236,0.015425,0.027289
rouva,0.566078,0.026869,0.047466
peltoa,0.566221,0.008709,0.015382
holmberg,0.567577,0.008396,0.014792
laupp,0.567857,0.007640,0.013455
amiraali,0.567934,0.009197,0.016194
pohjoiseen,0.568251,0.016354,0.028780
söderström,0.569800,0.011428,0.020056
iltapäivällä,0.571259,0.008698,0.015226
seuraavana,0.572862,0.008849,0.015447
sjöblom,0.574074,0.009116,0.015880
puun,0.575388,0.008221,0.014288
korkoja,0.576389,0.008314,0.014425
raatihuoneella,0.578470,0.016657,0.028794
sairaita,0.578521,0.020049,0.034656
nimittänyt,0.579669,0.009488,0.016368
haminaan,0.580452,0.009163,0.015785
nuorisoseura,0.581856,0.015832,0.027209
maanantaisin,0.583334,0.010719,0.018376
allekirjoittaneen,0.583376,0.013833,0.023712
vaasassa,0.584425,0.013008,0.022258
opettajain,0.584645,0.012776,0.021852
pitäjään,0.585409,0.007733,0.013210
kartanossa,0.585740,0.008442,0.014413
opettajan,0.586376,0.020560,0.035063
oppilaat,0.586543,0.022605,0.038540
allekirjoittaneelle,0.586871,0.014763,0.025155
tilanomistaja,0.587230,0.008082,0.013763
taidetta,0.587504,0.009953,0.016940
maisteri,0.587726,0.041555,0.070705
jatkoa,0.588193,0.007571,0.012871
aleks,0.589014,0.013368,0.022696
toht,0.589830,0.025731,0.043624
wilhelm,0.590195,0.020979,0.035545
vastaanotto,0.590527,0.009476,0.016047
kunnioituksella,0.590901,0.011591,0.019615
ensimmäinen,0.591291,0.016970,0.028700
ilmoituksia,0.592863,0.060714,0.102408
keskiviikko,0.593157,0.016482,0.027787
kansallisen,0.593864,0.008884,0.014959
varoista,0.594335,0.008709,0.014654
kirjeellisesti,0.595901,0.008361,0.014031
wiipuri,0.596241,0.011812,0.019810
papisto,0.596310,0.008001,0.013417
fello,0.596596,0.008884,0.014891
auran,0.597679,0.009395,0.015719
maaseuduille,0.597908,0.007652,0.012798
ensimmäisen,0.599790,0.008326,0.013881
seura,0.600265,0.040916,0.068163
englantilaisia,0.600314,0.009953,0.016579
yhteiskoulun,0.601533,0.007652,0.012721
post,0.602132,0.007919,0.013152
forssaan,0.602569,0.007629,0.012661
säädyt,0.603256,0.010801,0.017904
stenberg,0.603499,0.007443,0.012333
hrat,0.603542,0.030297,0.050198
palvelukseen,0.603785,0.013031,0.021583
toimeenpannaan,0.604824,0.007722,0.012767
toiminimen,0.605634,0.007710,0.012731
puuta,0.605656,0.007489,0.012366
tori,0.606033,0.013264,0.021886
kenraali,0.606224,0.035978,0.059348
lahdessa,0.607128,0.019038,0.031358
ulkomaalla,0.607308,0.007559,0.012447
lindberg,0.610063,0.013973,0.022904
viipuri,0.610915,0.027392,0.044838
rakkauden,0.612987,0.010836,0.017677
vastaanottaa,0.614033,0.023570,0.038385
kantta,0.614423,0.015727,0.025596
esimies,0.614718,0.028310,0.046054
professori,0.615194,0.030378,0.049380
koulujen,0.615326,0.013020,0.021159
kieli,0.615328,0.009441,0.015344
pyydettäessä,0.615717,0.010615,0.017240
kovin,0.615934,0.008372,0.013593
kirjallisesti,0.616494,0.012590,0.020422
linjalla,0.616529,0.008117,0.013165
juhana,0.616790,0.009139,0.014817
lämmin,0.617500,0.009488,0.015365
lirj,0.617717,0.009546,0.015454
päivänä,0.618612,0.154465,0.249695
halutaan,0.619903,0.043786,0.070634
varsinaiseen,0.620016,0.009011,0.014534
lappalainen,0.620071,0.008152,0.013146
hämeen,0.620454,0.032179,0.051864
perunoita,0.620542,0.007629,0.012294
piispa,0.620772,0.010905,0.017567
lello,0.621286,0.029762,0.047904
aura,0.621417,0.013729,0.022092
maaseudulle,0.621861,0.018876,0.030354
jumala,0.622142,0.042043,0.067578
laulun,0.622737,0.014530,0.023333
tahtovat,0.623676,0.015076,0.024173
kirkonkylässä,0.623738,0.012462,0.019980
opiston,0.624214,0.016645,0.026665
taiteilija,0.625813,0.011451,0.018298
asetuksessa,0.626041,0.008721,0.013930
opettajat,0.626124,0.016808,0.026844
pohjola,0.626282,0.012869,0.020548
yliopistossa,0.626861,0.008291,0.013226
opettajia,0.627573,0.007792,0.012415
postissa,0.627774,0.015471,0.024645
olevan,0.628385,0.045471,0.072361
päättämään,0.629169,0.023604,0.037517
amoinna,0.629181,0.011324,0.017997
vaikea,0.629688,0.007455,0.011839
myytävänä,0.631515,0.056706,0.089793
malin,0.631910,0.008965,0.014187
seinällä,0.632002,0.011219,0.017752
kotimaan,0.633816,0.007908,0.012476
johtokunta,0.634058,0.078038,0.123076
seuraava,0.634432,0.007780,0.012263
kodin,0.634822,0.014437,0.022742
määräyksestä,0.635424,0.010673,0.016797
kouluissa,0.635540,0.009023,0.014198
nuor,0.635577,0.007571,0.011912
asiamiehet,0.635797,0.018155,0.028555
japanilaiset,0.636532,0.023012,0.036152
aamu,0.636837,0.009128,0.014333
kouluja,0.637495,0.007768,0.012186
suonien,0.637535,0.012288,0.019274
keisarillisen,0.638399,0.019329,0.030277
maidon,0.640090,0.010034,0.015676
koululla,0.640173,0.009627,0.015039
voimaa,0.640516,0.007629,0.011910
juhani,0.640794,0.007884,0.012304
japanilaisten,0.641327,0.016819,0.026226
johdolla,0.641419,0.022129,0.034500
lääni,0.641614,0.008477,0.013212
seurat,0.642796,0.009325,0.014507
majesteettinsa,0.642832,0.022152,0.034460
muisto,0.642956,0.008059,0.012534
keski,0.643311,0.007594,0.011805
pormestari,0.643399,0.016215,0.025202
hangon,0.643665,0.018492,0.028730
nimitetty,0.643718,0.020723,0.032193
teollisuutta,0.643871,0.009929,0.015421
keskiviikkoisin,0.644131,0.011451,0.017778
vastoin,0.645280,0.011533,0.017872
kaiku,0.645332,0.008361,0.012956
varsin,0.645742,0.015437,0.023905
lista,0.645828,0.022826,0.035344
toimisto,0.647892,0.049560,0.076495
mikkola,0.649130,0.008570,0.013202
haminassa,0.649614,0.010568,0.016269
haettavaksi,0.649649,0.022512,0.034653
kansakoulun,0.649750,0.052825,0.081301
vaimonsa,0.650186,0.009987,0.015361
nilsiän,0.651136,0.010231,0.015713
castren,0.653169,0.027404,0.041955
lontoossa,0.653487,0.013171,0.020155
kirjelaatikot,0.653645,0.010638,0.016275
fredrik,0.653773,0.018248,0.027912
myyntiä,0.653914,0.015437,0.023606
kylässä,0.653958,0.100392,0.153514
tampereella,0.654286,0.055346,0.084591
kaikellaisia,0.655776,0.007815,0.011917
teoksia,0.656321,0.014054,0.021413
rahatoimikamari,0.656442,0.017737,0.027020
rakkautta,0.658620,0.009046,0.013735
japani,0.660213,0.010766,0.016307
elias,0.660289,0.010894,0.016498
toimittaa,0.660404,0.069788,0.105675
oppilaiden,0.660603,0.009836,0.014890
tuonti,0.660612,0.008814,0.013342
missa,0.661188,0.011974,0.018110
englantilaiset,0.661351,0.013357,0.020196
vainajan,0.661511,0.010348,0.015642
sota,0.661703,0.027706,0.041870
marraskuuta,0.661876,0.023500,0.035505
opettaja,0.662168,0.075319,0.113746
tonnia,0.662848,0.009000,0.013578
kuuden,0.663571,0.010580,0.015944
kesäkuuta,0.664706,0.026416,0.039741
kauppiaat,0.664924,0.012590,0.018934
suomalainen,0.665304,0.086972,0.130726
läänistä,0.665407,0.008152,0.012251
kauppaa,0.666164,0.019840,0.029782
olivat,0.666272,0.063247,0.094927
kansakoululla,0.666317,0.023105,0.034675
petter,0.667766,0.011405,0.017079
herran,0.668414,0.040916,0.061214
tuomari,0.668541,0.022152,0.033135
kosken,0.669876,0.009929,0.014823
selville,0.671341,0.008349,0.012437
kihlakunnassa,0.672531,0.007571,0.011257
hankkii,0.673379,0.009941,0.014763
kapteeni,0.673748,0.033329,0.049468
kuopio,0.675476,0.024487,0.036252
rahasto,0.677444,0.009441,0.013937
metsää,0.679015,0.012439,0.018319
uneen,0.680040,0.014112,0.020752
alfred,0.680951,0.018887,0.027737
torst,0.681877,0.009662,0.014170
vuosina,0.683305,0.010859,0.015892
tehtävä,0.683428,0.012079,0.017674
päivää,0.683869,0.041869,0.061224
asianajaja,0.684161,0.015622,0.022834
lukien,0.685124,0.027415,0.040015
tien,0.685236,0.036513,0.053285
varsinkin,0.685460,0.025382,0.037029
opetusta,0.685965,0.024871,0.036257
jäin,0.686247,0.009430,0.013741
isän,0.686808,0.018016,0.026231
varustettu,0.686835,0.016657,0.024251
viettää,0.687314,0.008733,0.012705
metsä,0.687626,0.012358,0.017971
iiii,0.687761,0.009046,0.013153
linnan,0.687937,0.010650,0.015481
teet,0.689515,0.008454,0.012260
korkein,0.689596,0.013705,0.019874
vaikka,0.690195,0.046725,0.067699
harrastusta,0.690352,0.009476,0.013727
hoitamaan,0.690811,0.029402,0.042562
viimeksi,0.691227,0.010417,0.015071
aivan,0.692301,0.051082,0.073786
kuvaa,0.692622,0.010313,0.014889
pastorin,0.692975,0.008210,0.011847
vuonna,0.693666,0.048712,0.070224
mattila,0.693714,0.008198,0.011818
asiamies,0.693813,0.045366,0.065387
presidentti,0.694113,0.013659,0.019678
osissa,0.694329,0.016273,0.023437
metsän,0.694472,0.018725,0.026962
litra,0.695019,0.008930,0.012849
aiottu,0.695847,0.008117,0.011665
lappeen,0.695956,0.009604,0.013800
tyytyä,0.696001,0.020746,0.029808
vuosikerta,0.697193,0.011568,0.016592
seurojen,0.698911,0.011486,0.016434
lilius,0.698924,0.008384,0.011996
vain,0.699276,0.055904,0.079946
kouluun,0.699508,0.017354,0.024808
toukokuuta,0.701103,0.024325,0.034695
vuodessa,0.701814,0.023790,0.033898
uskon,0.702704,0.012195,0.017354
johtajaksi,0.703238,0.007536,0.010716
kutsutaan,0.703504,0.049200,0.069936
luutnantti,0.703580,0.013066,0.018571
simo,0.704728,0.009883,0.014024
jansson,0.704818,0.008279,0.011747
kirjallisuutta,0.704820,0.036385,0.051623
kamari,0.705206,0.017377,0.024641
linnankatu,0.705312,0.015878,0.022512
yliopiston,0.705797,0.031191,0.044193
englantilaisten,0.706601,0.012962,0.018344
vuoksi,0.706687,0.037605,0.053213
oppilaille,0.706750,0.013206,0.018685
fautta,0.707606,0.014786,0.020896
päivällä,0.707751,0.096453,0.136281
berg,0.707920,0.014879,0.021018
johto,0.708521,0.012636,0.017835
pantin,0.708649,0.013229,0.018668
neuvoja,0.708667,0.010859,0.015323
kuuta,0.708721,0.010836,0.015289
astuttava,0.709149,0.011138,0.015706
uutisia,0.709486,0.046563,0.065629
kaupunkien,0.710120,0.022849,0.032177
kristillisen,0.710174,0.010348,0.014571
lindholm,0.710242,0.013194,0.018577
oppilaita,0.710603,0.027485,0.038678
pitäjä,0.710691,0.015239,0.021443
pohjois,0.711580,0.010348,0.014542
koululle,0.711902,0.011056,0.015531
postikonttorin,0.712099,0.012660,0.017778
neiti,0.712457,0.124431,0.174650
jalan,0.714181,0.014972,0.020964
vaikutuksen,0.714730,0.007455,0.010430
niemen,0.715304,0.008930,0.012484
viipurissa,0.715574,0.047469,0.066337
lakit,0.715670,0.017714,0.024751
alex,0.717005,0.008733,0.012179
kirkolla,0.717595,0.008036,0.011198
suoritti,0.717812,0.009104,0.012684
rautatie,0.717919,0.017377,0.024204
oppilasta,0.718237,0.014705,0.020473
suomi,0.718253,0.038360,0.053407
haminasta,0.719121,0.008605,0.011966
olevat,0.719568,0.024708,0.034338
aleksanterinkatu,0.719882,0.030587,0.042489
uhalla,0.720080,0.041660,0.057854
hämeenkatu,0.720093,0.018155,0.025212
lahjoja,0.720375,0.008082,0.011219
palo,0.722584,0.011951,0.016539
tiistaisin,0.723351,0.018004,0.024890
olevaa,0.723487,0.007873,0.010882
muualta,0.723714,0.021176,0.029260
della,0.723754,0.008187,0.011311
oppi,0.724216,0.017144,0.023673
william,0.724412,0.007524,0.010387
nuorisolle,0.725290,0.008279,0.011415
tohtori,0.725320,0.083429,0.115023
hoidosta,0.725347,0.011184,0.015419
wiip,0.725971,0.011300,0.015566
osakeyhtiön,0.726721,0.025370,0.034911
johtaja,0.726752,0.054649,0.075197
lähinnä,0.726899,0.033550,0.046155
varmaan,0.727106,0.012207,0.016788
koulua,0.727124,0.012509,0.017203
palkinnon,0.728092,0.021943,0.030138
koulut,0.728248,0.007850,0.010779
avulla,0.728291,0.017993,0.024705
kajaanin,0.728644,0.032307,0.044338
kilo,0.728683,0.054370,0.074615
alus,0.729103,0.009023,0.012376
ruhtinas,0.729500,0.015959,0.021877
hänessä,0.730298,0.010812,0.014805
osaan,0.730421,0.013113,0.017952
ingman,0.730436,0.010754,0.014723
tiistai,0.731458,0.031784,0.043453
hyvässä,0.732153,0.011265,0.015387
lauluja,0.733182,0.016308,0.022243
tutkinnon,0.733521,0.008291,0.011303
waasa,0.733876,0.008256,0.011250
lilla,0.734195,0.010801,0.014711
melkoisesti,0.734314,0.010685,0.014550
välitetään,0.734882,0.011347,0.015440
olisivat,0.735795,0.012811,0.017411
talo,0.735817,0.153756,0.208959
olevien,0.736078,0.008628,0.011722
erik,0.737429,0.016261,0.022052
huhtikuuta,0.737841,0.022164,0.030039
taito,0.738108,0.009639,0.013059
hakenut,0.738221,0.008802,0.011924
palk,0.738592,0.028914,0.039148
lämmintä,0.739026,0.007629,0.010323
huomatkaa,0.740358,0.017261,0.023314
tontti,0.740530,0.010011,0.013518
varten,0.740845,0.196234,0.264878
hintaan,0.741080,0.011265,0.015201
talollinen,0.741132,0.021455,0.028949
etelään,0.741198,0.021780,0.029385
erkki,0.741385,0.008616,0.011622
iloa,0.741480,0.012962,0.017481
etelä,0.742416,0.015100,0.020338
euroopan,0.742826,0.008221,0.011068
tarkempia,0.742849,0.009488,0.012772
oleva,0.743145,0.040080,0.053932
nahkuri,0.743291,0.007396,0.009951
sydämen,0.743785,0.009650,0.012975
aino,0.743845,0.022791,0.030640
juhlaa,0.744336,0.009221,0.012388
kuolon,0.744698,0.011974,0.016079
tampereen,0.745289,0.096918,0.130041
eino,0.745336,0.014867,0.019947
vähitellen,0.745436,0.016180,0.021706
peltonen,0.745453,0.010638,0.014271
tirj,0.745715,0.007954,0.010667
hinnoilla,0.746574,0.031923,0.042760
lappeenrannan,0.747136,0.016808,0.022496
suuriruhtinas,0.747219,0.008256,0.011049
albert,0.747510,0.012846,0.017185
lunta,0.747761,0.029088,0.038901
kokouksia,0.747788,0.045645,0.061040
ruotsia,0.747794,0.009860,0.013185
johtajana,0.748594,0.009406,0.012566
jalkaa,0.748814,0.010313,0.013772
nyberg,0.749098,0.011544,0.015411
raittiuden,0.749504,0.017551,0.023417
tantta,0.749530,0.017807,0.023757
pitäjän,0.749784,0.145425,0.193956
allekirjoittanut,0.750051,0.020944,0.027923
turun,0.750800,0.151293,0.201509
rannalla,0.750933,0.022849,0.030428
porvoosta,0.751016,0.010766,0.014335
pariisissa,0.752001,0.010719,0.014254
andersson,0.752758,0.015076,0.020028
rakennettu,0.753424,0.016192,0.021491
tilille,0.754897,0.010057,0.013323
ilolla,0.754985,0.010290,0.013629
toukokuun,0.755099,0.061574,0.081544
lääkärit,0.755833,0.009325,0.012338
kiitos,0.755893,0.017168,0.022712
ehdot,0.755999,0.021687,0.028687
elämässä,0.756014,0.017156,0.022693
paul,0.756548,0.013113,0.017332
perehtynyt,0.756751,0.007733,0.010219
saan,0.756838,0.043159,0.057025
tuulen,0.756977,0.011661,0.015404
aineita,0.757008,0.010417,0.013761
huhtikuun,0.757385,0.053673,0.070867
suunta,0.757466,0.011486,0.015164
tavalla,0.757517,0.030680,0.040501
ilmoitus,0.758232,0.037570,0.049549
kuningas,0.758419,0.031261,0.041219
varastosta,0.758662,0.012323,0.016243
valo,0.759071,0.011382,0.014994
puiden,0.760053,0.008384,0.011031
yhtiön,0.760228,0.083580,0.109940
kielellä,0.760261,0.011207,0.014741
tukholmassa,0.761021,0.012044,0.015826
fefä,0.761092,0.049572,0.065133
vaasan,0.761153,0.031064,0.040811
höyrylaiwa,0.761349,0.007396,0.009715
ilma,0.761403,0.033538,0.044048
kuopiossa,0.762040,0.037454,0.049149
onnellinen,0.762613,0.009488,0.012441
verrattain,0.762760,0.013043,0.017100
ohessa,0.763712,0.039731,0.052024
teht,0.764020,0.008454,0.011065
lapin,0.764055,0.012439,0.016280
satakunnan,0.764435,0.008523,0.011150
tarjoo,0.764595,0.008175,0.010692
varmaankin,0.764856,0.007617,0.009959
keskiviikkona,0.764875,0.101066,0.132134
japanin,0.764883,0.026834,0.035083
joen,0.765259,0.019550,0.025546
kokkolan,0.765266,0.011719,0.015313
helmikuuta,0.765532,0.020688,0.027025
loimaan,0.765817,0.008849,0.011555
gustaf,0.765924,0.027520,0.035930
valtuusmiesten,0.766139,0.007582,0.009897
mari,0.767167,0.009499,0.012382
ulkomaan,0.767383,0.026009,0.033894
sielun,0.767643,0.009592,0.012496
esitelmän,0.767666,0.035258,0.045929
helmikuun,0.768414,0.052151,0.067869
turussa,0.768794,0.058576,0.076193
oppilas,0.769815,0.014914,0.019373
talouskaluja,0.770904,0.007919,0.010273
vanhassa,0.770998,0.007931,0.010287
papiston,0.771151,0.013996,0.018149
voisi,0.771307,0.025905,0.033586
kiitollisuudella,0.771928,0.008210,0.010635
keisari,0.772238,0.046435,0.060130
kallis,0.772430,0.009372,0.012133
täkäläisessä,0.773656,0.011126,0.014381
marraskuun,0.773657,0.065501,0.084664
aurinko,0.774302,0.010057,0.012989
kirkkoon,0.774450,0.008988,0.011606
paremman,0.775282,0.015018,0.019371
matta,0.775528,0.032957,0.042497
todistukset,0.775829,0.012590,0.016228
anders,0.775938,0.007710,0.009937
salon,0.776412,0.020944,0.026975
wainaja,0.776512,0.016145,0.020792
koneita,0.776640,0.016169,0.020819
saivat,0.776931,0.009314,0.011988
rakennukset,0.776985,0.014124,0.018177
vihdoin,0.777206,0.015286,0.019667
paperia,0.777256,0.012683,0.016318
vastasi,0.777316,0.017377,0.022355
kirkolle,0.777663,0.008907,0.011453
päiwällä,0.778000,0.026730,0.034357
tuuli,0.778171,0.020038,0.025750
rahoista,0.778266,0.009186,0.011803
tello,0.778502,0.008523,0.010949
seuraavat,0.778814,0.027369,0.035142
pitäjästä,0.778952,0.017830,0.022890
huonetta,0.779205,0.039382,0.050542
huudahti,0.779214,0.009790,0.012564
lauri,0.779782,0.017598,0.022567
sattuneesta,0.781381,0.008175,0.010462
voipi,0.781516,0.009035,0.011560
litraa,0.781707,0.015820,0.020238
syyskuuta,0.781772,0.028136,0.035990
kirkonkylän,0.782089,0.019852,0.025383
kylästä,0.782371,0.035223,0.045021
varsinainen,0.782804,0.013601,0.017374
kansakoulujen,0.782964,0.019468,0.024865
kauniin,0.783393,0.011149,0.014232
lehmän,0.783822,0.011358,0.014491
kansak,0.784885,0.008291,0.010563
ylioppilas,0.785187,0.025022,0.031867
kieltä,0.785390,0.013856,0.017643
talossa,0.785621,0.221202,0.281563
laitoksen,0.785868,0.017319,0.022038
asianomaisia,0.786668,0.009221,0.011721
laski,0.787181,0.008210,0.010429
lahdesta,0.787479,0.014507,0.018422
konttoristi,0.788509,0.011196,0.014199
sanomat,0.788665,0.045331,0.057478
muuttamisesta,0.789027,0.017725,0.022465
meren,0.789078,0.021850,0.027691
kassa,0.789109,0.010487,0.013290
porwoon,0.789225,0.007884,0.009990
lähettiläs,0.789809,0.009639,0.012204
laillista,0.790125,0.020502,0.025948
kesäkuun,0.790648,0.069370,0.087738
pitäjässä,0.790709,0.060064,0.075962
päällikkö,0.790800,0.024999,0.031612
lindgren,0.791596,0.012578,0.015890
melkoinen,0.791688,0.010046,0.012689
mukaansa,0.791883,0.015030,0.018980
lähtee,0.792133,0.142195,0.179510
palkintoja,0.792258,0.010359,0.013076
venäläiset,0.792489,0.015134,0.019097
sten,0.792833,0.009813,0.012377
sydän,0.793000,0.015657,0.019744
oikeutensa,0.793206,0.008826,0.011126
luun,0.794371,0.037001,0.046579
pikku,0.794512,0.036466,0.045898
pistä,0.794555,0.019038,0.023961
suomalaiselle,0.795114,0.007931,0.009975
maamme,0.795729,0.118517,0.148941
moin,0.796387,0.008326,0.010455
esineitä,0.796422,0.010894,0.013678
adolf,0.796970,0.017365,0.021789
tienoilla,0.797101,0.007757,0.009731
valittu,0.797306,0.013822,0.017335
kadonnut,0.797418,0.015622,0.019591
kelloseppä,0.797696,0.012927,0.016205
luettuna,0.797918,0.017365,0.021763
käytännöllisiä,0.798443,0.007524,0.009424
posti,0.798693,0.040556,0.050778
arkipäivä,0.799221,0.044820,0.056080
riviltä,0.799515,0.015065,0.018842
wiipurista,0.799802,0.008698,0.010875
viikkoa,0.800101,0.008547,0.010682
helsinkiin,0.800394,0.064281,0.080312
iltap,0.800555,0.009616,0.012011
lisalmi,0.800817,0.011486,0.014343
sodan,0.801302,0.029112,0.036330
laurila,0.802639,0.009314,0.011604
maanantaina,0.802758,0.185405,0.230960
grönroos,0.803129,0.008721,0.010859
kansakoulunopettaja,0.803769,0.009348,0.011631
kalustettu,0.804839,0.008733,0.010850
rakkaus,0.805038,0.017261,0.021441
viime,0.805202,0.118017,0.146568
museo,0.805564,0.008721,0.010826
ilon,0.805728,0.010766,0.013362
karhu,0.806055,0.007699,0.009551
henki,0.806056,0.028600,0.035482
mattoja,0.806308,0.007768,0.009634
sijassa,0.806334,0.008709,0.010801
tirehtööri,0.806564,0.009836,0.012195
waasaan,0.806936,0.008709,0.010793
uutiset,0.807021,0.009813,0.012160
tilasta,0.807023,0.023790,0.029479
kahdeksi,0.807273,0.007792,0.009652
juhla,0.807445,0.024650,0.030528
taitoa,0.808773,0.008291,0.010251
edistämiseksi,0.808894,0.011533,0.014257
vapaasti,0.809044,0.016494,0.020387
kiloa,0.809082,0.015704,0.019409
vasta,0.809096,0.037942,0.046894
